Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
41091 Sevilla;4109109 Sevilla distrito 09;4109109068 Sevilla sección 09068;Renta neta media por hogar;2023;35.318
41091 Sevilla;4109109 Sevilla distrito 09;4109109069 Sevilla sección 09069;Renta neta media por hogar;2023;24.029
41091 Sevilla;4109109 Sevilla distrito 09;4109109070 Sevilla sección 09070;Renta neta media por hogar;2023;35.953
41091 Sevilla;4109109 Sevilla distrito 09;4109109071 Sevilla sección 09071;Renta neta media por hogar;2023;45.832
41091 Sevilla;4109110 Sevilla distrito 10;;Renta neta media por hogar;2023;45.165
41091 Sevilla;4109110 Sevilla distrito 10;4109110001 Sevilla sección 10001;Renta neta media por hogar;2023;30.926
41091 Sevilla;4109110 Sevilla distrito 10;4109110002 Sevilla sección 10002;Renta neta media por hogar;2023;29.040
41091 Sevilla;4109110 Sevilla distrito 10;4109110003 Sevilla sección 10003;Renta neta media por hogar;2023;30.945
41091 Sevilla;4109110 Sevilla distrito 10;4109110004 Sevilla sección 10004;Renta neta media por hogar;2023;29.563
41091 Sevilla;4109110 Sevilla distrito 10;4109110005 Sevilla sección 10005;Renta neta media por hogar;2023;28.978
41091 Sevilla;4109110 Sevilla distrito 10;4109110006 Sevilla sección 10006;Renta neta media por hogar;2023;29.659
41091 Sevilla;4109110 Sevilla distrito 10;4109110007 Sevilla sección 10007;Renta neta media por hogar;2023;29.497
41091 Sevilla;4109110 Sevilla distrito 10;4109110008 Sevilla sección 10008;Renta neta media por hogar;2023;27.533
41091 Sevilla;4109110 Sevilla distrito 10;4109110009 Sevilla sección 10009;Renta neta media por hogar;2023;46.913
41091 Sevilla;4109110 Sevilla distrito 10;4109110010 Sevilla sección 10010;Renta neta media por hogar;2023;46.460
41091 Sevilla;4109110 Sevilla distrito 10;4109110011 Sevilla sección 10011;Renta neta media por hogar;2023;42.838
41091 Sevilla;4109110 Sevilla distrito 10;4109110012 Sevilla sección 10012;Renta neta media por hogar;2023;69.761
41091 Sevilla;4109110 Sevilla distrito 10;4109110013 Sevilla sección 10013;Renta neta media por hogar;2023;52.548
41091 Sevilla;4109110 Sevilla distrito 10;4109110014 Sevilla sección 10014;Renta neta media por hogar;2023;""
41091 Sevilla;4109110 Sevilla distrito 10;4109110015 Sevilla sección 10015;Renta neta media por hogar;2023;36.379
41091 Sevilla;4109110 Sevilla distrito 10;4109110016 Sevilla sección 10016;Renta neta media por hogar;2023;83.805
41091 Sevilla;4109110 Sevilla distrito 10;4109110017 Sevilla sección 10017;Renta neta media por hogar;2023;68.738
41091 Sevilla;4109110 Sevilla distrito 10;4109110018 Sevilla sección 10018;Renta neta media por hogar;2023;47.032
41091 Sevilla;4109110 Sevilla distrito 10;4109110019 Sevilla sección 10019;Renta neta media por hogar;2023;35.009
41091 Sevilla;4109110 Sevilla distrito 10;4109110020 Sevilla sección 10020;Renta neta media por hogar;2023;42.565
41091 Sevilla;4109110 Sevilla distrito 10;4109110021 Sevilla sección 10021;Renta neta media por hogar;2023;50.041
41091 Sevilla;4109110 Sevilla distrito 10;4109110022 Sevilla sección 10022;Renta neta media por hogar;2023;34.005
41091 Sevilla;4109110 Sevilla distrito 10;4109110023 Sevilla sección 10023;Renta neta media por hogar;2023;70.174
41091 Sevilla;4109110 Sevilla distrito 10;4109110024 Sevilla sección 10024;Renta neta media por hogar;2023;52.160
41091 Sevilla;4109110 Sevilla distrito 10;4109110025 Sevilla sección 10025;Renta neta media por hogar;2023;37.233
41091 Sevilla;4109110 Sevilla distrito 10;4109110026 Sevilla sección 10026;Renta neta media por hogar;2023;49.901
41091 Sevilla;4109110 Sevilla distrito 10;4109110027 Sevilla sección 10027;Renta neta media por hogar;2023;49.216
41091 Sevilla;4109110 Sevilla distrito 10;4109110028 Sevilla sección 10028;Renta neta media por hogar;2023;54.119
41091 Sevilla;4109110 Sevilla distrito 10;4109110029 Sevilla sección 10029;Renta neta media por hogar;2023;84.710
41091 Sevilla;4109111 Sevilla distrito 11;;Renta neta media por hogar;2023;56.389
41091 Sevilla;4109111 Sevilla distrito 11;4109111001 Sevilla sección 11001;Renta neta media por hogar;2023;47.412
41091 Sevilla;4109111 Sevilla distrito 11;4109111002 Sevilla sección 11002;Renta neta media por hogar;2023;58.809
41091 Sevilla;4109111 Sevilla distrito 11;4109111003 Sevilla sección 11003;Renta neta media por hogar;2023;24.318
41091 Sevilla;4109111 Sevilla distrito 11;4109111004 Sevilla sección 11004;Renta neta media por hogar;2023;49.781
41091 Sevilla;4109111 Sevilla distrito 11;4109111005 Sevilla sección 11005;Renta neta media por hogar;2023;49.643
41091 Sevilla;4109111 Sevilla distrito 11;4109111006 Sevilla sección 11006;Renta neta media por hogar;2023;64.622
41091 Sevilla;4109111 Sevilla distrito 11;4109111007 Sevilla sección 11007;Renta neta media por hogar;2023;66.526
41091 Sevilla;4109111 Sevilla distrito 11;4109111008 Sevilla sección 11008;Renta neta media por hogar;2023;57.659
41091 Sevilla;4109111 Sevilla distrito 11;4109111009 Sevilla sección 11009;Renta neta media por hogar;2023;77.024
41091 Sevilla;4109111 Sevilla distrito 11;4109111010 Sevilla sección 11010;Renta neta media por hogar;2023;45.950
41091 Sevilla;4109111 Sevilla distrito 11;4109111011 Sevilla sección 11011;Renta neta media por hogar;2023;57.385
41091 Sevilla;4109111 Sevilla distrito 11;4109111012 Sevilla sección 11012;Renta neta media por hogar;2023;59.547
41091 Sevilla;4109111 Sevilla distrito 11;4109111013 Sevilla sección 11013;Renta neta media por hogar;2023;60.621
41091 Sevilla;4109111 Sevilla distrito 11;4109111014 Sevilla sección 11014;Renta neta media por hogar;2023;55.293
41091 Sevilla;4109111 Sevilla distrito 11;4109111015 Sevilla sección 11015;Renta neta media por hogar;2023;66.534
41091 Sevilla;4109111 Sevilla distrito 11;4109111016 Sevilla sección 11016;Renta neta media por hogar;2023;56.788
41091 Sevilla;4109111 Sevilla distrito 11;4109111017 Sevilla sección 11017;Renta neta media por hogar;2023;57.830
41091 Sevilla;4109111 Sevilla distrito 11;4109111018 Sevilla sección 11018;Renta neta media por hogar;2023;54.056
41091 Sevilla;4109111 Sevilla distrito 11;4109111019 Sevilla sección 11019;Renta neta media por hogar;2023;55.883
41092 Tocina;;;Renta neta media por hogar;2023;27.457
41092 Tocina;4109201 Tocina distrito 01;;Renta neta media por hogar;2023;27.108
41092 Tocina;4109201 Tocina distrito 01;4109201002 Tocina sección 01002;Renta neta media por hogar;2023;25.261
41092 Tocina;4109201 Tocina distrito 01;4109201003 Tocina sección 01003;Renta neta media por hogar;2023;28.602
41092 Tocina;4109201 Tocina distrito 01;4109201004 Tocina sección 01004;Renta neta media por hogar;2023;26.719
41092 Tocina;4109202 Tocina distrito 02;;Renta neta media por hogar;2023;27.809
41092 Tocina;4109202 Tocina distrito 02;4109202001 Tocina sección 02001;Renta neta media por hogar;2023;24.489
41092 Tocina;4109202 Tocina distrito 02;4109202002 Tocina sección 02002;Renta neta media por hogar;2023;27.132
41092 Tocina;4109202 Tocina distrito 02;4109202003 Tocina sección 02003;Renta neta media por hogar;2023;30.883
41092 Tocina;4109202 Tocina distrito 02;4109202004 Tocina sección 02004;Renta neta media por hogar;2023;28.353
41093 Tomares;;;Renta neta media por hogar;2023;47.952
41093 Tomares;4109301 Tomares distrito 01;;Renta neta media por hogar;2023;47.952
41093 Tomares;4109301 Tomares distrito 01;4109301001 Tomares sección 01001;Renta neta media por hogar;2023;29.863
41093 Tomares;4109301 Tomares distrito 01;4109301002 Tomares sección 01002;Renta neta media por hogar;2023;36.990
41093 Tomares;4109301 Tomares distrito 01;4109301003 Tomares sección 01003;Renta neta media por hogar;2023;37.598
41093 Tomares;4109301 Tomares distrito 01;4109301004 Tomares sección 01004;Renta neta media por hogar;2023;44.088
41093 Tomares;4109301 Tomares distrito 01;4109301005 Tomares sección 01005;Renta neta media por hogar;2023;46.463
41093 Tomares;4109301 Tomares distrito 01;4109301006 Tomares sección 01006;Renta neta media por hogar;2023;52.697
41093 Tomares;4109301 Tomares distrito 01;4109301007 Tomares sección 01007;Renta neta media por hogar;2023;47.310
41093 Tomares;4109301 Tomares distrito 01;4109301008 Tomares sección 01008;Renta neta media por hogar;2023;36.843
41093 Tomares;4109301 Tomares distrito 01;4109301009 Tomares sección 01009;Renta neta media por hogar;2023;63.316
41093 Tomares;4109301 Tomares distrito 01;4109301010 Tomares sección 01010;Renta neta media por hogar;2023;52.651
41093 Tomares;4109301 Tomares distrito 01;4109301011 Tomares sección 01011;Renta neta media por hogar;2023;54.752
41093 Tomares;4109301 Tomares distrito 01;4109301012 Tomares sección 01012;Renta neta media por hogar;2023;54.763
41093 Tomares;4109301 Tomares distrito 01;4109301013 Tomares sección 01013;Renta neta media por hogar;2023;69.424
41093 Tomares;4109301 Tomares distrito 01;4109301014 Tomares sección 01014;Renta neta media por hogar;2023;39.178
41094 Umbrete;;;Renta neta media por hogar;2023;32.796
41094 Umbrete;4109401 Umbrete distrito 01;;Renta neta media por hogar;2023;33.723
41094 Umbrete;4109401 Umbrete distrito 01;4109401001 Umbrete sección 01001;Renta neta media por hogar;2023;37.027
41094 Umbrete;4109401 Umbrete distrito 01;4109401002 Umbrete sección 01002;Renta neta media por hogar;2023;33.620
41094 Umbrete;4109401 Umbrete distrito 01;4109401003 Umbrete sección 01003;Renta neta media por hogar;2023;29.201
41094 Umbrete;4109402 Umbrete distrito 02;;Renta neta media por hogar;2023;31.497
41094 Umbrete;4109402 Umbrete distrito 02;4109402001 Umbrete sección 02001;Renta neta media por hogar;2023;27.553
41094 Umbrete;4109402 Umbrete distrito 02;4109402002 Umbrete sección 02002;Renta neta media por hogar;2023;30.930
41094 Umbrete;4109402 Umbrete distrito 02;4109402003 Umbrete sección 02003;Renta neta media por hogar;2023;35.301
41095 Utrera;;;Renta neta media por hogar;2023;30.796
41095 Utrera;4109501 Utrera distrito 01;;Renta neta media por hogar;2023;30.682
41095 Utrera;4109501 Utrera distrito 01;4109501001 Utrera sección 01001;Renta neta media por hogar;2023;34.938
41095 Utrera;4109501 Utrera distrito 01;4109501002 Utrera sección 01002;Renta neta media por hogar;2023;37.307
41095 Utrera;4109501 Utrera distrito 01;4109501003 Utrera sección 01003;Renta neta media por hogar;2023;32.327
41095 Utrera;4109501 Utrera distrito 01;4109501004 Utrera sección 01004;Renta neta media por hogar;2023;26.222
41095 Utrera;4109501 Utrera distrito 01;4109501005 Utrera sección 01005;Renta neta media por hogar;2023;26.909
41095 Utrera;4109501 Utrera distrito 01;4109501006 Utrera sección 01006;Renta neta media por hogar;2023;34.840
41095 Utrera;4109501 Utrera distrito 01;4109501007 Utrera sección 01007;Renta neta media por hogar;2023;28.296
41095 Utrera;4109501 Utrera distrito 01;4109501008 Utrera sección 01008;Renta neta media por hogar;2023;27.094
41095 Utrera;4109501 Utrera distrito 01;4109501009 Utrera sección 01009;Renta neta media por hogar;2023;30.321
41095 Utrera;4109501 Utrera distrito 01;4109501010 Utrera sección 01010;Renta neta media por hogar;2023;29.670
41095 Utrera;4109502 Utrera distrito 02;;Renta neta media por hogar;2023;31.824
41095 Utrera;4109502 Utrera distrito 02;4109502001 Utrera sección 02001;Renta neta media por hogar;2023;37.447
41095 Utrera;4109502 Utrera distrito 02;4109502002 Utrera sección 02002;Renta neta media por hogar;2023;27.044
41095 Utrera;4109502 Utrera distrito 02;4109502003 Utrera sección 02003;Renta neta media por hogar;2023;31.291
41095 Utrera;4109502 Utrera distrito 02;4109502004 Utrera sección 02004;Renta neta media por hogar;2023;18.433
41095 Utrera;4109502 Utrera distrito 02;4109502005 Utrera sección 02005;Renta neta media por hogar;2023;44.585
41095 Utrera;4109503 Utrera distrito 03;;Renta neta media por hogar;2023;28.851
41095 Utrera;4109503 Utrera distrito 03;4109503002 Utrera sección 03002;Renta neta media por hogar;2023;23.903
41095 Utrera;4109503 Utrera distrito 03;4109503003 Utrera sección 03003;Renta neta media por hogar;2023;29.060
41095 Utrera;4109503 Utrera distrito 03;4109503004 Utrera sección 03004;Renta neta media por hogar;2023;29.020
41095 Utrera;4109503 Utrera distrito 03;4109503005 Utrera sección 03005;Renta neta media por hogar;2023;35.028
41095 Utrera;4109503 Utrera distrito 03;4109503006 Utrera sección 03006;Renta neta media por hogar;2023;27.286
41095 Utrera;4109503 Utrera distrito 03;4109503007 Utrera sección 03007;Renta neta media por hogar;2023;27.091
41095 Utrera;4109504 Utrera distrito 04;;Renta neta media por hogar;2023;33.353
41095 Utrera;4109504 Utrera distrito 04;4109504001 Utrera sección 04001;Renta neta media por hogar;2023;37.839
41095 Utrera;4109504 Utrera distrito 04;4109504002 Utrera sección 04002;Renta neta media por hogar;2023;33.296
41095 Utrera;4109504 Utrera distrito 04;4109504003 Utrera sección 04003;Renta neta media por hogar;2023;29.629
41095 Utrera;4109505 Utrera distrito 05;;Renta neta media por hogar;2023;30.927
41095 Utrera;4109505 Utrera distrito 05;4109505001 Utrera sección 05001;Renta neta media por hogar;2023;28.588
41095 Utrera;4109505 Utrera distrito 05;4109505003 Utrera sección 05003;Renta neta media por hogar;2023;""
41095 Utrera;4109505 Utrera distrito 05;4109505004 Utrera sección 05004;Renta neta media por hogar;2023;25.269
41095 Utrera;4109505 Utrera distrito 05;4109505005 Utrera sección 05005;Renta neta media por hogar;2023;21.819
41095 Utrera;4109505 Utrera distrito 05;4109505006 Utrera sección 05006;Renta neta media por hogar;2023;28.098
41095 Utrera;4109505 Utrera distrito 05;4109505007 Utrera sección 05007;Renta neta media por hogar;2023;42.960
41095 Utrera;4109505 Utrera distrito 05;4109505008 Utrera sección 05008;Renta neta media por hogar;2023;23.782
41095 Utrera;4109505 Utrera distrito 05;4109505009 Utrera sección 05009;Renta neta media por hogar;2023;38.932
41095 Utrera;4109505 Utrera distrito 05;4109505010 Utrera sección 05010;Renta neta media por hogar;2023;33.591
41095 Utrera;4109505 Utrera distrito 05;4109505011 Utrera sección 05011;Renta neta media por hogar;2023;37.675
41095 Utrera;4109505 Utrera distrito 05;4109505012 Utrera sección 05012;Renta neta media por hogar;2023;22.975
41095 Utrera;4109505 Utrera distrito 05;4109505013 Utrera sección 05013;Renta neta media por hogar;2023;36.689
41095 Utrera;4109505 Utrera distrito 05;4109505014 Utrera sección 05014;Renta neta media por hogar;2023;26.206
41096 Valencina de la Concepción;;;Renta neta media por hogar;2023;42.063
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;;Renta neta media por hogar;2023;42.063
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;4109601001 Valencina de la Concepción sección 01001;Renta neta media por hogar;2023;35.540
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;4109601002 Valencina de la Concepción sección 01002;Renta neta media por hogar;2023;42.770
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;4109601003 Valencina de la Concepción sección 01003;Renta neta media por hogar;2023;45.057
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;4109601004 Valencina de la Concepción sección 01004;Renta neta media por hogar;2023;54.064
41096 Valencina de la Concepción;4109601 Valencina de la Concepción distrito 01;4109601005 Valencina de la Concepción sección 01005;Renta neta media por hogar;2023;32.719
41097 Villamanrique de la Condesa;;;Renta neta media por hogar;2023;25.734
41097 Villamanrique de la Condesa;4109701 Villamanrique de la Condesa distrito 01;;Renta neta media por hogar;2023;26.756
41097 Villamanrique de la Condesa;4109701 Villamanrique de la Condesa distrito 01;4109701001 Villamanrique de la Condesa sección 01001;Renta neta media por hogar;2023;26.756
41097 Villamanrique de la Condesa;4109702 Villamanrique de la Condesa distrito 02;;Renta neta media por hogar;2023;24.741
41097 Villamanrique de la Condesa;4109702 Villamanrique de la Condesa distrito 02;4109702001 Villamanrique de la Condesa sección 02001;Renta neta media por hogar;2023;24.741
41098 Villanueva del Ariscal;;;Renta neta media por hogar;2023;30.756
41098 Villanueva del Ariscal;4109801 Villanueva del Ariscal distrito 01;;Renta neta media por hogar;2023;30.756
41098 Villanueva del Ariscal;4109801 Villanueva del Ariscal distrito 01;4109801001 Villanueva del Ariscal sección 01001;Renta neta media por hogar;2023;31.136
41098 Villanueva del Ariscal;4109801 Villanueva del Ariscal distrito 01;4109801002 Villanueva del Ariscal sección 01002;Renta neta media por hogar;2023;29.232
41098 Villanueva del Ariscal;4109801 Villanueva del Ariscal distrito 01;4109801003 Villanueva del Ariscal sección 01003;Renta neta media por hogar;2023;29.313
41098 Villanueva del Ariscal;4109801 Villanueva del Ariscal distrito 01;4109801004 Villanueva del Ariscal sección 01004;Renta neta media por hogar;2023;33.213
